propietario_noun	proprietário_noun
elevación_noun	elevação_noun
ingeniosamente_adverb	inventivamente_adverb
aceptable_adjective	aceitável_adjective
traicionar_verb	atraiçoar_verb
exento_adjective	isento_adjective
oscurecer_verb	escurecer_verb
tutorial_noun	tutorial_noun
poste_noun	mastro_noun
vecino_noun	vizinho_noun
enhorabuena_interjection	parabéns_interjection
grabación_noun	gravação_noun
rita_propernoun	rita_propernoun
cepal_propernoun	cepal_propernoun
gen_noun	gene_noun
doscientos_numeral	duzentos_numeral
multilingüe_adjective	multilíngue_adjective
subrestringido_adjective	sub-restringido_adjective
idea_noun	idéia_noun
hf_noun	hf_noun
ge_noun	ge_noun
producir_verb	produzir_verb
ds_propernoun	ds_propernoun
asistente_noun	assistente_noun
sustentabilidad_noun	sustentabilidade_noun
habla_noun	fala_noun
prudencia_noun	prudência_noun
bajar_verb	baixar_verb
fraudulento_adjective	fraudulento_adjective
lobular_adjective	lobular_adjective
hidrodinámico_adjective	hidrodinâmico_adjective
encuestado_noun	interrogado_noun
molestia_noun	moléstia_noun
eróticamente_adverb	eroticamente_adverb
variacional_adjective	variacional_adjective
gilberto_propernoun	gilberto_propernoun
circulación_noun	circulação_noun
contestador_noun	atendedor-de-chamadas_noun
conciencia_noun	consciência_noun
japonés_noun	japonês_noun
godó_propernoun	godó_propernoun
expulsar_verb	expulsar_verb
atornillado_adjective	aparafusado_adjective
sarri_propernoun	sarri_propernoun
decimotercero_adjective	décimo-terceiro_adjective
ahuyentar_verb	afugentar_verb
énfasis_noun	ênfase_noun
hondo_adjective	fundo_adjective
sedientamente_adverb	sedentamente_adverb
inagotablemente_adverb	inesgotavelmente_adverb
vasconcelos_propernoun	vasconcelos_propernoun
brasero_noun	braseiro_noun
enfermero_noun	enfermeiro_noun
ginecología_noun	ginecologia_noun
coreografiar_verb	coreografar_verb
coacción_noun	coacção_noun
leopold_propernoun	leopold_propernoun
amortiguamiento_noun	amortecimento_noun
exquisito_adjective	extraordinário_adjective
taquilla_noun	bilheteria_noun
cabrito_noun	cabrito_noun
llamativamente_adverb	atraentemente_adverb
purificación_noun	purificação_noun
subgrupo_noun	subgrupo_noun
ffd_propernoun	ffd_propernoun
diabéticamente_adverb	diabeticamente_adverb
residuo_noun	resíduo_noun
corriente_noun	corrente_noun
aprobar_verb	aprovar_verb
detalle_noun	detalhe_noun
econfianza_noun	e-confiança_noun
opresamente_adverb	opressamente_adverb
invierno_noun	inverno_noun
gmat_propernoun	gmat_propernoun
automáticamente_adverb	automaticamente_adverb
bloque_noun	bloco_noun
castellanamente_adverb	castelhanamente_adverb
mediodía_noun	meio-dia_noun
acortamiento_noun	encurtamento_noun
ordinario_adjective	ordinário_adjective
querella_noun	querela_noun
empujón_noun	empurrão_noun
deseo_noun	desejo_noun
porción_noun	quinhão_noun
factura_noun	fatura_noun
reposición_noun	reposição_noun
considerado_adjective	conceituado_adjective
quiz_noun	quiz_noun
grada_noun	arquibancada_noun
subtarea_noun	subtarefa_noun
sombríamente_adverb	sombriamente_adverb
náuticamente_adverb	nauticamente_adverb
ecosistema_noun	ecossistema_noun
reinvertir_verb	reinvestir_verb
poco-a-poco_adverb	pouco-a-pouco_adverb
coronar_verb	coroar_verb
acreditablemente_adverb	acreditavelmente_adverb
entonar_verb	entoar_verb
danés_noun	dinamarquês_noun
transmisión_noun	transmissão_noun
robótico_adjective	robótico_adjective
inmigrante_noun	imigrante_noun
medio_noun	meio_noun
celeridad_noun	celeridade_noun
inactivamente_adverb	inativamente_adverb
almacenar_verb	estocar_verb
leñador_noun	lenhador_noun
tabulado_adjective	tabulado_adjective
hacha_noun	machado_noun
explícitamente_adverb	explicitamente_adverb
romántico_adjective	romântico_adjective
temblor_noun	tremor_noun
conducto_noun	conduto_noun
lucir_verb	luzir_verb
heridamente_adverb	feridamente_adverb
baselga_propernoun	baselga_propernoun
concluir_verb	encerrar_verb
deterioro_noun	deterioração_noun
inviolablemente_adverb	inviolavelmente_adverb
impropiamente_adverb	impropriamente_adverb
hallazgo_noun	achado_noun
cloración_noun	cloração_noun
filtración_noun	filtragem_noun
protesta_noun	protesto_noun
así-como_subordinatingconjunction	bem-como_subordinatingconjunction
percibir_verb	aperceber_verb
gonçalves_propernoun	gonçalves_propernoun
freeman_propernoun	freeman_propernoun
tensión_noun	tensão_noun
didáctico_adjective	didáctico_adjective
torpe_adjective	atrapalhado_adjective
agujero_noun	buraco_noun
adquirir_verb	adquirir_verb
despido-justificado_subordinatingconjunction	despedimento-por-justa-causa_subordinatingconjunction
cancelación_noun	cancelamento_noun
psi_noun	psi_noun
alfabeto_noun	alfabeto_noun
fisco_noun	fisco_noun
mitigar_verb	mitigar_verb
calientemente_adverb	quentemente_adverb
enano_noun	anão_noun
excel_propernoun	excel_propernoun
hazaña_noun	façanha_noun
empíricamente_adverb	empiricamente_adverb
rectangular_adjective	retangular_adjective
cuanto-antes_adverb	o-quanto-antes_adverb
tolerante_adjective	tolerante_adjective
calzado_noun	calçado_noun
sostenimiento_noun	sustento_noun
investigación_noun	pesquisa_noun
avellanado_adjective	escareado_adjective
demócrata_adjective	democrata_adjective
terapéutico_adjective	terapêutico_adjective
valiente_adjective	valente_adjective
scut_noun	scut_noun
estándar_noun	standard_noun
posesivamente_adverb	possessivamente_adverb
proactivo_adjective	proativo_adjective
imprevisible_adjective	imprevisível_adjective
tono_noun	tom_noun
resonar_verb	ressoar_verb
búfer_noun	buffer_noun
inútilmente_adverb	inutilmente_adverb
moreira_propernoun	moreira_propernoun
colonización_noun	colonização_noun
sedimentado_adjective	sedimentado_adjective
contención_noun	contenção_noun
dhl_propernoun	dhl_propernoun
críticamente_adverb	criticamente_adverb
tuyo_possessivepronoun	teu_possessivepronoun
tuyo_determiner	teu_determiner
tuyo_possessivepronoun	teu_possessivepronoun
tuyo_determiner	teu_determiner
tuyo_pronoun	teu_pronoun
tuyo_possessivepronoun	teu_possessivepronoun
tuyo_determiner	teu_determiner
tuyo_possessivepronoun	teu_possessivepronoun
tuyo_determiner	teu_determiner
diedro_noun	diedro_noun
lucha_noun	luta_noun
cruise_propernoun	cruise_propernoun
nuestro_adjective	nosso_adjective
nuestro_pronoun	nosso_pronoun
nuestro_determiner	nosso_determiner
empleo_noun	emprego_noun
apéndice_noun	apêndice_noun
gremio_noun	grémio_noun
compasivamente_adverb	compassivamente_adverb
moita_propernoun	moita_propernoun
derechista_adjective	de-direita_adjective
parsimonia_noun	parcimónia_noun
caña_noun	cana_noun
zúrich_propernoun	zurique_propernoun
trazabilidad_noun	traçabilidade_noun
cívicamente_adverb	civicamente_adverb
permanencia_noun	permanência_noun
canciller_noun	chanceler_noun
sintético_adjective	sintético_adjective
oposición_noun	oposição_noun
justificación_noun	justificação_noun
encantamiento_noun	encantamento_noun
victoria_propernoun	victoria_propernoun
explotación_noun	exploração_noun
poco_adjective	pouco_adjective
déficit_noun	défice_noun
nogueira_propernoun	nogueira_propernoun
quirúrgicamente_adverb	cirurgicamente_adverb
masa_noun	massa_noun
biodiversidad_noun	biodiversidade_noun
jugo_noun	suco_noun
bienvenida_noun	boas-vindas_noun
envejecer_verb	envelhecer_verb
televisión_noun	televisão_noun
comprobación_noun	comprovação_noun
tácitamente_adverb	tacitamente_adverb
incurablemente_adverb	incuravelmente_adverb
en-vías-de_preposition	em-via-de_preposition
sin-ton-ni-son_adverb	à-toa_adverb
pasarse_verb	passar_verb
descubierto_adjective	descoberto_adjective
plumilla_noun	caneta_noun
jubilar_verb	aposentar_verb
municipio_noun	concelho_noun
apremio_noun	urgência_noun
sobrecalentamiento_noun	sobre-aquecimento_noun
nocivo_adjective	nocivo_adjective
chafar_verb	esmagar_verb
brújula_noun	bússola_noun
deslizamiento_noun	deslizamento_noun
superstición_noun	crendice_noun
coger_verb	apanhar_verb
culpablemente_adverb	culpadamente_adverb
cuarto-de-baño_noun	banheiro_noun
comodidad_noun	comodidade_noun
tracción_noun	tração_noun
admisiblemente_adverb	admissivelmente_adverb
intersectorial_adjective	intersetorial_adjective
registración_noun	registro_noun
entrenamiento_noun	treinamento_noun
cansar_verb	estafar_verb
reutilizable_adjective	reutilizável_adjective
probabilidad_noun	probabilidade_noun
benéficamente_adverb	beneficamente_adverb
mosul_propernoun	mossul_propernoun
gekko_propernoun	gekko_propernoun
almada_propernoun	almada_propernoun
botar_verb	quicar_verb
pamela_propernoun	pamela_propernoun
demostrativamente_adverb	demonstrativamente_adverb
quinquenio_noun	quinquênio_noun
cansancio_noun	cansaço_noun
estupidez_noun	burrice_noun
sensor_noun	sensor_noun
sub-ensamblaje_noun	submontagem_noun
mecha_noun	estopim_noun
abatir_verb	abater_verb
impuesto_noun	imposto_noun
lejos_adverb	longe_adverb
sintonía_noun	sintonia_noun
dogmáticamente_adverb	dogmaticamente_adverb
siete_numeral	sete_numeral
irrenunciablemente_adverb	irrenunciavelmente_adverb
inflexible_adjective	inflexível_adjective
unión_noun	união_noun
síntesis_noun	síntese_noun
provisional_adjective	provisório_adjective
ni_coordinatingconjunction	nem_coordinatingconjunction
noblemente_adverb	nobremente_adverb
boabdil_propernoun	boabdil_propernoun
propio_adjective	próprio_adjective
varela_propernoun	varela_propernoun
bedff_propernoun	bedff_propernoun
tangencial_adjective	tangencial_adjective
alcanzar_verb	alcançar_verb
barajar_verb	baralhar_verb
ilustración_noun	ilustração_noun
sensación_noun	sensação_noun
privilegio_noun	privilégio_noun
ntu_propernoun	unt_propernoun
provisión_noun	provisão_noun
sencillez_noun	singeleza_noun
clase_noun	classe_noun
braga_noun	calcinha_noun
castigable_adverb	castigável_adverb
analogía_noun	analogia_noun
csv_propernoun	csv_propernoun
mitigación_noun	mitigação_noun
mónaco_propernoun	mônaco_propernoun
adición_noun	adição_noun
de-todas-maneras_subordinatingconjunction	de-qualquer-jeito_subordinatingconjunction
diecisiete_numeral	dezessete_numeral
calendario_noun	calendário_noun
decepción_noun	decepção_noun
muchas-gracias_interjection	muito-obrigado_interjection
repujar_verb	gravar-em-altorrelevo_verb
cigarrillo_noun	cigarro_noun
cotizar_verb	cotar_verb
extinción_noun	extinção_noun
delicia_noun	delícia_noun
nutrición_noun	nutrição_noun
secuestro_noun	seqüestro_noun
remanente_adjective	remanescente_adjective
bdd_propernoun	bdd_propernoun
cuchillo_noun	faca_noun
castizamente_adverb	castiçamente_adverb
acordemente_adverb	conformemente_adverb
histéricamente_adverb	histericamente_adverb
muestra_noun	amostra_noun
bettencourt_propernoun	bettencourt_propernoun
elisabete_propernoun	elisabete_propernoun
degollar_verb	degolar_verb
iva_noun	iva_noun
usaid_propernoun	usaid_propernoun
avanzar_verb	avançar_verb
rebotar_verb	quicar_verb
bacteria_noun	bactéria_noun
desmayar_verb	desmaiar_verb
unidad_noun	unidade_noun
pieza-base_noun	peça-base_noun
biberón_noun	mamadeira_noun
encolar_verb	colar_verb
chequeo_noun	revisão_noun
fijo_adjective	fixo_adjective
zoom_noun	zoom_noun
extensivo_adjective	extensivo_adjective
venir_verb	vir_verb
cojamente_adverb	coxamente_adverb
céntrico_adjective	central_adjective
campeón_noun	campeão_noun
pregunta_noun	pergunta_noun
detención_noun	detenção_noun
libertad_noun	liberdade_noun
patrimonio_noun	património_noun
anteponer_verb	antepor_verb
adecuación_noun	adequação_noun
practicante_noun	praticante_noun
adivinar_verb	adivinhar_verb
sello_noun	selo_noun
temario_noun	temário_noun
constituyente_adjective	constituinte_adjective
consecuencia_noun	consequência_noun
región_noun	região_noun
pertinente_adjective	apropriado_adjective
patrocinio_noun	patrocínio_noun
necesidad_noun	necessidade_noun
digitación_noun	digitação_noun
designador_noun	designador_noun
restrictivo_adjective	restritivo_adjective
equivalencia_noun	equivalência_noun
optimización_noun	optimização_noun
cancillería_noun	chancelaria_noun
verdaderamente_adverb	verdadeiramente_adverb
con-posterioridad_adverb	posteriormente_adverb
intermedio_adjective	intermediário_adjective
redondear_verb	arrendondar_verb
israelí_adjective	israelita_adjective
comparativo_adjective	comparativo_adjective
razonablemente_adverb	razoavelmente_adverb
adherencia_noun	aderencia_noun
esnob_adjective	esnobe_adjective
insoportable_adjective	incomportável_adjective
taza_noun	chávena_noun
objetivo_noun	intuito_noun
esperando-su-contestación_interjection	esperando-sua-resposta_interjection
mesita-de-noche_noun	criado-mudo_noun
conductor_noun	condutor_noun
libia_propernoun	líbia_propernoun
g_noun	g_noun
calentamiento_noun	aquecimento_noun
insumo_noun	insumo_noun
plaga_noun	praga_noun
apercibimiento_noun	previsão_noun
espesar_verb	espessar_verb
cinturón_noun	cinto_noun
improbablemente_adverb	improvavelmente_adverb
promisor_adjective	promissor_adjective
diminutivo_noun	diminutivo_noun
suma_noun	soma_noun
cada_adverb	a-cada_adverb
evitablemente_adverb	evitavelmente_adverb
aire_noun	ar_noun
adecuar_verb	adequar_verb
cena_noun	jantar_noun
perfectamente_adverb	perfeitamente_adverb
vs_noun	vs_noun
despegue_noun	decolagem_noun
fecha_noun	data_noun
noviembre_noun	novembro_noun
octavamente_adverb	oitavamente_adverb
controlinveste_propernoun	controlinveste_propernoun
actualidad_noun	atualidade_noun
aterrar_verb	aterrorizar_verb
salón_noun	salão_noun
viudo_noun	viúvo_noun
fértilmente_adverb	fertilmente_adverb
relleno_adjective	recheado_adjective
pesado_adjective	chato_adjective
crema_noun	creme_noun
estuario_noun	estuário_noun
víctima_noun	vítima_noun
masacre_noun	massacre_noun
hindú_adjective	indiano_adjective
de-culo_adverb	de-costas_adverb
buen_adjective	bom_adjective
referenciar_verb	referir_verb
palpablemente_adverb	palpavelmente_adverb
encuesta_noun	questionário_noun
desventaja_noun	desvantagem_noun
climáticamente_adverb	climaticamente_adverb
dbps_propernoun	dbps_propernoun
cláudia_propernoun	cláudia_propernoun
belarmino_propernoun	belarmino_propernoun
teóricamente_adverb	teoricamente_adverb
transacción_noun	transação_noun
a-marchas-forzadas_adverb	a-passo-forçado_adverb
expreso_adjective	expresso_adjective
bienaventuranza_noun	aventurança_noun
lograr_verb	conseguir_verb
grupal_adjective	grupal_adjective
cuyo_relativepronoun	cujo_relativepronoun
libro_noun	livro_noun
herida_noun	ferida_noun
elegir_verb	eleger_verb
octávio_propernoun	octávio_propernoun
estonia_propernoun	estónia_propernoun
frecuente_adjective	frequente_adjective
eff_propernoun	eff_propernoun
adse_propernoun	adse_propernoun
tabaco_noun	fumo_noun
alcista_adjective	altista_adjective
mío_pronoun	meu_pronoun
mío_possessivepronoun	meu_possessivepronoun
mío_determiner	meu_determiner
comprimir_verb	comprimir_verb
estudio_noun	estudo_noun
pdf_propernoun	pdf_propernoun
desistimiento_noun	desistência_noun
cortamente_adverb	curtamente_adverb
multimedia_adjective	multimídia_adjective
gracias_interjection	obrigado_interjection
juzgado-letrado-de-lo-contencioso-administrativo_propernoun	juzgado-letrado-de-lo-contencioso-administrativo_propernoun
parrilla_noun	grelha_noun
pañuelo_noun	lenço_noun
supuesto_adjective	suposto_adjective
septentrional_adjective	setentrional_adjective
transferencia_noun	transferência_noun
moraes_propernoun	moraes_propernoun
abatimiento_noun	abatimento_noun
estupefacto_adjective	estupefato_adjective
contable_adjective	contábil_adjective
vigésimamente_adverb	vigesimamente_adverb
palo_noun	pau_noun
encendido_noun	ignição_noun
a-cuál-más_adverb	cada-qual-mais_adverb
sincrónico_adjective	sincrônico_adjective
ctt_propernoun	ctt_propernoun
nuestro_possessivepronoun	o-nosso_possessivepronoun
nuestro_determiner	o-nosso_determiner
ozono_noun	ozônio_noun
excepto_preposition	exceto_preposition
torpedo_noun	torpedo_noun
rocío_noun	orvalho_noun
disociar_verb	dissociar_verb
místicamente_adverb	misticamente_adverb
indice_noun	índice_noun
rabia_noun	raiva_noun
mío_possessivepronoun	o-meu_possessivepronoun
mío_determiner	o-meu_determiner
mío_pronoun	o-meu_pronoun
mío_possessivepronoun	o-meu_possessivepronoun
mío_possessivepronoun	o-meu_possessivepronoun
mío_determiner	o-meu_determiner
mío_pronoun	o-meu_pronoun
mío_possessivepronoun	o-meu_possessivepronoun
auténtico_adjective	autêntico_adjective
soccer_propernoun	soccer_propernoun
suramericano_adjective	sul-americano_adjective
mediación_noun	mediação_noun
presencia_noun	presença_noun
mol_noun	mol_noun
filtrar_verb	apurar_verb
fotovoltaico_adjective	fotovoltaico_adjective
desequilibrio_noun	desequilíbrio_noun
fuerte_adjective	forte_adjective
hélice_noun	hélice_noun
visualizar_verb	visualizar_verb
warner_propernoun	warner_propernoun
vuestro_pronoun	vosso_pronoun
vuestro_possessivepronoun	vosso_possessivepronoun
creyente_adjective	crente_adjective
