decano_noun_es	doyen_noun_fr
dubai_propernoun_es	dubaï_propernoun_fr
baiona_propernoun_es	bayonne_propernoun_fr
abuso_noun_es	abus_noun_fr
pinchazo_noun_es	piqûre_noun_fr
cioni_propernoun_es	cioni_propernoun_fr
yang_noun_es	yang_noun_fr
vela_noun_es	bougie_noun_fr
casa-de-empeños_noun_es	maison-de-prêt-sur-gage_noun_fr
cántabro-atlántico_adjective_es	cantabre-atlantique_adjective_fr
viejo_noun_es	vieux_noun_fr
incluso_adverb_es	voire-même_adverb_fr
angel_propernoun_es	angel_propernoun_fr
rice_propernoun_es	rice_propernoun_fr
grecia_propernoun_es	grèce_propernoun_fr
paola_propernoun_es	paola_propernoun_fr
anticapitalista_adjective_es	anticapitaliste_adjective_fr
bronislaw_propernoun_es	bronislaw_propernoun_fr
toldo_noun_es	auvent_noun_fr
anakyn_propernoun_es	anakyn_propernoun_fr
canal_noun_es	canal_noun_fr
abrams_propernoun_es	abrams_propernoun_fr
gran-cañón_propernoun_es	grand-canyon_propernoun_fr
común_adjective_es	commun_adjective_fr
fecha-de-caducidad_noun_es	date-limite_noun_fr
pluma_noun_es	plume_noun_fr
almorzar_verb_es	déjeuner_verb_fr
paja_noun_es	paille_noun_fr
usb_propernoun_es	usb_propernoun_fr
negociador_noun_es	négociateur_noun_fr
resto_noun_es	débris_noun_fr
suyo_possessivepronoun_es	à-il_possessivepronoun_fr
suyo_determiner_es	à-il_determiner_fr
suyo_adjective_es	à-il_adjective_fr
suyo_possessivepronoun_es	à-il_possessivepronoun_fr
suyo_adjective_es	à-il_adjective_fr
suyo_possessivepronoun_es	à-il_possessivepronoun_fr
circunstancia_noun_es	circonstance_noun_fr
burgo_propernoun_es	burgo_propernoun_fr
constance_propernoun_es	constance_propernoun_fr
mediodía_noun_es	midi_noun_fr
albiol_propernoun_es	albiol_propernoun_fr
altyn-tagh_propernoun_es	altyn-tagh_propernoun_fr
apoteósico_adjective_es	triomphal_adjective_fr
pero_coordinatingconjunction_es	mais_coordinatingconjunction_fr
trocar_verb_es	changer_verb_fr
esquina_noun_es	coin_noun_fr
quincy-jones_propernoun_es	quincy-jones_propernoun_fr
lente-de-cristal_noun_es	lentille-de-verre_noun_fr
idear_verb_es	élaborer_verb_fr
morbihan_propernoun_es	morbihan_propernoun_fr
bettini_propernoun_es	bettini_propernoun_fr
galatea_propernoun_es	galatée_propernoun_fr
corredor-de-comercio_noun_es	agent-de-change_noun_fr
estrecho-de-mesina_propernoun_es	détroit-de-messine_propernoun_fr
eduardo_propernoun_es	eduardo_propernoun_fr
ruán_propernoun_es	rouen_propernoun_fr
pícaro_noun_es	coquin_noun_fr
pincho_noun_es	amuse-gueule_noun_fr
estacional_adjective_es	saisonnier_adjective_fr
masivamente_adverb_es	massivement_adverb_fr
tarjeta_noun_es	carte_noun_fr
mundaka_propernoun_es	mundaka_propernoun_fr
martinez_propernoun_es	martinez_propernoun_fr
pantxo_propernoun_es	pantxo_propernoun_fr
kanmen_propernoun_es	kanmen_propernoun_fr
alternancia_noun_es	alternance_noun_fr
gargallo_propernoun_es	gargallo_propernoun_fr
annabella_propernoun_es	annabella_propernoun_fr
in-situ_subordinatingconjunction_es	in-situ_subordinatingconjunction_fr
secador_noun_es	sèche-cheveux_noun_fr
chino_adjective_es	chinois_adjective_fr
arcachón_propernoun_es	arcachon_propernoun_fr
de-ninguna-de-las-maneras_adverb_es	à-aucun-titre_adverb_fr
revalorizar_verb_es	revaloriser_verb_fr
haití_propernoun_es	haïti_propernoun_fr
lucien_propernoun_es	lucien_propernoun_fr
muselina_noun_es	mousseline_noun_fr
piterman_propernoun_es	piterman_propernoun_fr
gerardo_propernoun_es	gerardo_propernoun_fr
tapadera_noun_es	couvercle_noun_fr
trasladar_verb_es	déplacer_verb_fr
hurto_noun_es	larcin_noun_fr
itoiz_propernoun_es	itoiz_propernoun_fr
hasta-tal-punto-que_subordinatingconjunction_es	au-point-que_subordinatingconjunction_fr
teología_noun_es	théologie_noun_fr
dimisión_noun_es	démission_noun_fr
évreux_propernoun_es	évreux_propernoun_fr
embargar-bienes_verb_es	saisir-des-biens_verb_fr
ribes_propernoun_es	ribes_propernoun_fr
turgay_propernoun_es	tourgaï_propernoun_fr
bayona_propernoun_es	bayonne_propernoun_fr
wilson_propernoun_es	wilson_propernoun_fr
baldato_propernoun_es	baldato_propernoun_fr
nota_noun_es	note_noun_fr
beethoven_propernoun_es	beethoven_propernoun_fr
seguir-de-cerca_verb_es	talonner_verb_fr
caja-de-ahorros_noun_es	caisse-d'épargne_noun_fr
casualidad_noun_es	hasard_noun_fr
desarrollar_verb_es	développer_verb_fr
foix_propernoun_es	foix_propernoun_fr
bratislava_propernoun_es	bratislava_propernoun_fr
alegre_adjective_es	gai_adjective_fr
psicología_noun_es	psychologie_noun_fr
integración_noun_es	intégration_noun_fr
electorado_noun_es	électorat_noun_fr
tel-aviv_propernoun_es	tel-aviv_propernoun_fr
protocolario_adjective_es	protocolaire_adjective_fr
helesponto_propernoun_es	hellespont_propernoun_fr
tinerfeño_adjective_es	de-ténériffe_adjective_fr
atravesar_verb_es	traverser_verb_fr
cifra_noun_es	chiffre_noun_fr
adinan_propernoun_es	adinan_propernoun_fr
regularidad_noun_es	régularité_noun_fr
fotógrafo_noun_es	photographe_noun_fr
copa-libertadores_propernoun_es	coupe-libertadores_propernoun_fr
monoplaza_adjective_es	monoplace_adjective_fr
extenso_adjective_es	étendu_adjective_fr
capilla-sixtina_propernoun_es	chapelle-sixtine_propernoun_fr
tripartito_adjective_es	tripartite_adjective_fr
durand_propernoun_es	durand_propernoun_fr
adánez_propernoun_es	adánez_propernoun_fr
represalia_noun_es	représaille_noun_fr
comodidad_noun_es	confort_noun_fr
acequia_noun_es	rigole_noun_fr
ascensión_propernoun_es	île-de-ascension_propernoun_fr
ceremonia_noun_es	cérémonie_noun_fr
lech_propernoun_es	lech_propernoun_fr
terras_propernoun_es	terras_propernoun_fr
arbeo_propernoun_es	arbeo_propernoun_fr
área_noun_es	aire_noun_fr
vacuidad_noun_es	vacuité_noun_fr
espanyol_propernoun_es	espanyol_propernoun_fr
naturaleza_noun_es	nature_noun_fr
scarlatti_propernoun_es	scarlatti_propernoun_fr
mercado-de-valores_noun_es	marché-des-valeurs_noun_fr
mecos_propernoun_es	mecos_propernoun_fr
cultural_adjective_es	culturel_adjective_fr
kazajistán_propernoun_es	kazakhstan_propernoun_fr
librar_verb_es	délivrer_verb_fr
quincena_noun_es	quinzaine_noun_fr
elorrio_propernoun_es	elorrio_propernoun_fr
torrevieja_propernoun_es	torrevieja_propernoun_fr
fallar_verb_es	faillir_verb_fr
ii_adjective_es	iième_adjective_fr
sagrado_adjective_es	sacré_adjective_fr
areeta_propernoun_es	areeta_propernoun_fr
vacante_adjective_es	vacant_adjective_fr
a-lo-mejor_adverb_es	peut-être_adverb_fr
ferrando_propernoun_es	ferrando_propernoun_fr
deducción-en-cuota_noun_es	réduction-d'impôt_noun_fr
por-lo-tanto_subordinatingconjunction_es	donc_subordinatingconjunction_fr
régimen-general-de-la-seguridad-social_noun_es	régime-général-de-sécurité-sociale_noun_fr
talabardon_propernoun_es	talabardon_propernoun_fr
colectivo_adjective_es	collectif_adjective_fr
danny_propernoun_es	danny_propernoun_fr
patrocinar_verb_es	sponsoriser_verb_fr
desgravar_verb_es	déduire_verb_fr
vaucluse_propernoun_es	vaucluse_propernoun_fr
port-moresby_propernoun_es	port-moresby_propernoun_fr
retomar_verb_es	reprendre_verb_fr
totalmente_adverb_es	totalement_adverb_fr
pasado_noun_es	passé_noun_fr
continuación_noun_es	suite_noun_fr
vilna_propernoun_es	vilnious_propernoun_fr
schneider_propernoun_es	schneider_propernoun_fr
bilingüe_adjective_es	bilingue_adjective_fr
inviolable_adjective_es	inviolable_adjective_fr
porcentual_adjective_es	en-pourcentage_adjective_fr
sesenta-y-uno_numeral_es	soixante-et-un_numeral_fr
antorcha_noun_es	torche_noun_fr
ilegítimo_adjective_es	illégitime_adjective_fr
macià_propernoun_es	macià_propernoun_fr
contribución-urbana_noun_es	impôts-locaux_noun_fr
procedimiento_noun_es	procédure_noun_fr
oscuridad_noun_es	obscurité_noun_fr
argelino_adjective_es	algérien_adjective_fr
caminar_verb_es	marcher_verb_fr
cronología_noun_es	chronologie_noun_fr
inanidad_noun_es	inanité_noun_fr
chaval_noun_es	gaillard_noun_fr
localización_noun_es	emplacement_noun_fr
helen-clark_propernoun_es	helen-clark_propernoun_fr
eco_noun_es	écho_noun_fr
entonces_adverb_es	alors_adverb_fr
de-un-lado-a-otro_adverb_es	d'un-côté-à-l'autre_adverb_fr
aceptar_verb_es	agréer_verb_fr
ingresar-dinero_verb_es	déposer-sur-un-compte_verb_fr
brutalmente_adverb_es	brutalement_adverb_fr
en-detrimento-de_preposition_es	au-détriment-de_preposition_fr
asociación_noun_es	association_noun_fr
chechenia_propernoun_es	tchétchénie_propernoun_fr
lorena_propernoun_es	lorraine_propernoun_fr
adha_propernoun_es	adha_propernoun_fr
nueva-delhi_propernoun_es	new-delhi_propernoun_fr
consumo_noun_es	consommation_noun_fr
zeberio_propernoun_es	zeberio_propernoun_fr
aosta_propernoun_es	aosta_propernoun_fr
factura-de-venta_noun_es	facture-de-vente_noun_fr
vacacional_adjective_es	des-vacances_adjective_fr
gendarmería_noun_es	gendarmerie_noun_fr
princesa-de-asturias_propernoun_es	princesse-des-asturies_propernoun_fr
biblia_propernoun_es	bible_propernoun_fr
vagina_noun_es	vagin_noun_fr
datación_noun_es	datation_noun_fr
sentenciar_verb_es	condamner_verb_fr
lolín_propernoun_es	lolín_propernoun_fr
guía-oficial_noun_es	guide-officiel_noun_fr
telefónico_adjective_es	théléphonique_adjective_fr
madrás_propernoun_es	madras_propernoun_fr
salsa_noun_es	sauce_noun_fr
imitación_noun_es	imitation_noun_fr
antropométrico_adjective_es	anthropométrique_adjective_fr
complementariedad_noun_es	complémentarité_noun_fr
interceptar_verb_es	intercepter_verb_fr
ayuda_noun_es	aide_noun_fr
assouline_propernoun_es	assouline_propernoun_fr
preparador_noun_es	entraîneur_noun_fr
cortante_adjective_es	coupant_adjective_fr
ácido_adjective_es	acide_adjective_fr
penuria_noun_es	pénurie_noun_fr
lópez_propernoun_es	lópez_propernoun_fr
barril_noun_es	baril_noun_fr
albrecht-altdorfer_propernoun_es	albrecht-altdorfer_propernoun_fr
isla-de-pascua_propernoun_es	île-de-pâques_propernoun_fr
trayecto_noun_es	trajet_noun_fr
moral_noun_es	morale_noun_fr
adversidad_noun_es	adversité_noun_fr
akelarre_noun_es	sabbat_noun_fr
públicamente_adverb_es	publiquement_adverb_fr
caballero_noun_es	cavalier_noun_fr
carolina_propernoun_es	carolina_propernoun_fr
fumador_noun_es	fumeur_noun_fr
latitud_noun_es	latitude_noun_fr
anv_noun_es	anv_noun_fr
combatividad_noun_es	combativité_noun_fr
arrasar_verb_es	détruire_verb_fr
rtl_noun_es	rtl_noun_fr
reincidente_noun_es	récidiviste_noun_fr
anualidad_noun_es	annuité_noun_fr
alojamiento_noun_es	logement_noun_fr
hotel_noun_es	hôtel_noun_fr
personal-eventual_noun_es	personnel-temporaire_noun_fr
volver-a-pensar_verb_es	repenser_verb_fr
salinas_propernoun_es	salinas_propernoun_fr
artesano_adjective_es	artisan_adjective_fr
desaprobación_noun_es	désapprobation_noun_fr
casar_verb_es	marier_verb_fr
le_pronoun_es	lui_pronoun_fr
esclarecer_verb_es	tirer-au-clair_verb_fr
derroche_noun_es	gaspillage_noun_fr
causalidad_noun_es	causalité_noun_fr
montaigne_propernoun_es	montaigne_propernoun_fr
aridificación_noun_es	aridification_noun_fr
noventa-y-seis_numeral_es	quatre-vingt-seize_numeral_fr
adecuado_adjective_es	approprié_adjective_fr
carlos-de-linneo_propernoun_es	carl-von-linné_propernoun_fr
critérium_noun_es	critérium_noun_fr
ainars_propernoun_es	ainars_propernoun_fr
cuenta-de-resultados_noun_es	compte-de-résultat_noun_fr
klein_propernoun_es	klein_propernoun_fr
profundizar_verb_es	approfondir_verb_fr
inspeccionar_verb_es	inspecter_verb_fr
bizkaia-arena_propernoun_es	bizkaia-arena_propernoun_fr
tóxico_adjective_es	toxique_adjective_fr
toxicómano_noun_es	toxicomane_noun_fr
egoi_propernoun_es	egoi_propernoun_fr
familiarizar_verb_es	familiariser_verb_fr
miles_noun_es	milliers_noun_fr
decente_adjective_es	décent_adjective_fr
camino_noun_es	chemin_noun_fr
amuriza_propernoun_es	amuriza_propernoun_fr
estrella-polar_propernoun_es	la-polaire_propernoun_fr
timanfaya_propernoun_es	timanfaya_propernoun_fr
beneficiario_adjective_es	bénéficiaire_adjective_fr
altamira_propernoun_es	altamira_propernoun_fr
aquiescencia_noun_es	acquiescement_noun_fr
analfabetismo_noun_es	analphabétisme_noun_fr
aviso-legal_noun_es	notification-légale_noun_fr
obviamente_adverb_es	évidemment_adverb_fr
optar_verb_es	opter_verb_fr
usar_verb_es	user_verb_fr
atemporal_adjective_es	intemporel_adjective_fr
zarpazo_noun_es	coup-de-griffe_noun_fr
catedral_noun_es	cathédrale_noun_fr
atrevimiento_noun_es	audace_noun_fr
carole_propernoun_es	carole_propernoun_fr
ambulancia_noun_es	ambulance_noun_fr
tulle_propernoun_es	tulle_propernoun_fr
andamio_noun_es	échafaudage_noun_fr
balboa_propernoun_es	balboa_propernoun_fr
relación-nominal_noun_es	rapport-nominal_noun_fr
abdullah-ahmad-badawi_propernoun_es	abdullah-ahmad-badawi_propernoun_fr
especulación_noun_es	spéculation_noun_fr
almuedo_propernoun_es	almuedo_propernoun_fr
puntual_adjective_es	ponctuel_adjective_fr
subprime_adjective_es	subprime_adjective_fr
nueva-jersey_propernoun_es	new-jersey_propernoun_fr
kuluxka_propernoun_es	kuluxka_propernoun_fr
viudez_noun_es	veuvage_noun_fr
andiján_propernoun_es	andijan_propernoun_fr
georgia_propernoun_es	géorgie_propernoun_fr
evidencia_noun_es	évidence_noun_fr
con-el-fin-de-que_subordinatingconjunction_es	afin-que_subordinatingconjunction_fr
pagar_verb_es	appointer_verb_fr
lástima_noun_es	dommage_noun_fr
adarra_propernoun_es	adarra_propernoun_fr
teñir_verb_es	chiner_verb_fr
exclamar_verb_es	écrier_verb_fr
renania_propernoun_es	rhénanie_propernoun_fr
matriculación_noun_es	inscription_noun_fr
fallecer_verb_es	décéder_verb_fr
antuco_propernoun_es	antuco_propernoun_fr
mafioso_noun_es	mafieux_noun_fr
lima_noun_es	lime_noun_fr
emiliano_propernoun_es	emiliano_propernoun_fr
treveris_propernoun_es	tréves_propernoun_fr
ingmar_propernoun_es	ingmar_propernoun_fr
elemental_adjective_es	élémentaire_adjective_fr
párpado_noun_es	paupière_noun_fr
alavaro_propernoun_es	alavaro_propernoun_fr
arretxe_propernoun_es	arretxe_propernoun_fr
interventor_noun_es	contrôleur_noun_fr
saludar_verb_es	saluer_verb_fr
apedrear_verb_es	lapider_verb_fr
encontrar-siempre-una-salida_verb_es	avoir-plus-d'un-tour-dans-son-sac_verb_fr
tú_pronoun_es	tu_pronoun_fr
fugar_verb_es	enfuir_verb_fr
exceptuando-a_preposition_es	à-l'exception-de_preposition_fr
catastrófico_adjective_es	catastrophique_adjective_fr
trampa_noun_es	piège_noun_fr
vosotros_pronoun_es	vous_pronoun_fr
llenar_verb_es	remplir_verb_fr
homero_propernoun_es	homère_propernoun_fr
foto_noun_es	photo_noun_fr
se_reflexivepersonalpronoun_es	on_reflexivepersonalpronoun_fr
monetario_adjective_es	monétaire_adjective_fr
deudor_noun_es	débiteur_noun_fr
exilio_noun_es	exil_noun_fr
ramona_propernoun_es	ramona_propernoun_fr
vía_noun_es	voie_noun_fr
sabiduría_noun_es	sagesse_noun_fr
deslucido_adjective_es	terne_adjective_fr
senegambia_propernoun_es	sénégambie_propernoun_fr
incentivo_noun_es	stimulant_noun_fr
vuelo-de-prueba_noun_es	vol-test_noun_fr
como-si_subordinatingconjunction_es	comme-si_subordinatingconjunction_fr
fuera_adverb_es	en-dehors_adverb_fr
andanza_noun_es	aventure_noun_fr
mesias_propernoun_es	messie_propernoun_fr
seducción_noun_es	séduction_noun_fr
anales_noun_es	annales_noun_fr
udmurtia_propernoun_es	oudmourtia_propernoun_fr
titín_propernoun_es	titín_propernoun_fr
brillante_adjective_es	brillant_adjective_fr
continuo_adjective_es	continuel_adjective_fr
interferir_verb_es	interférer_verb_fr
tinte_noun_es	teinture_noun_fr
chumacera-de-remo_noun_es	dame-de-nage_noun_fr
bruyneel_propernoun_es	bruyneel_propernoun_fr
beitialarrangoitia_propernoun_es	beitialarrangoitia_propernoun_fr
amalia_propernoun_es	amalia_propernoun_fr
adicional_adjective_es	supplémentaire_adjective_fr
desde-hace-tiempo_adverb_es	depuis-longtemps_adverb_fr
encarcelamiento_noun_es	emprisonnement_noun_fr
gregal_propernoun_es	gregal_propernoun_fr
jugador_adjective_es	joueur_adjective_fr
cantidad_noun_es	quantité_noun_fr
individualizar_verb_es	individualiser_verb_fr
milenario_adjective_es	millénaire_adjective_fr
ardatza_propernoun_es	ardatza_propernoun_fr
tokio_propernoun_es	tokyo_propernoun_fr
norte_noun_es	nord_noun_fr
aferrar_verb_es	crocher_verb_fr
desarchivar_verb_es	désarchiver_verb_fr
acosar_verb_es	harceler_verb_fr
aberración_noun_es	aberration_noun_fr
mayenne_propernoun_es	mayenne_propernoun_fr
amina_noun_es	amine_noun_fr
mallorca_propernoun_es	majorque_propernoun_fr
turkmenistán_propernoun_es	turkménistan_propernoun_fr
carencia_noun_es	manque_noun_fr
tarento_propernoun_es	tarente_propernoun_fr
calibrar_verb_es	jauger_verb_fr
saltillo_propernoun_es	saltillo_propernoun_fr
serinor_propernoun_es	serinor_propernoun_fr
ignorante_adjective_es	ignorant_adjective_fr
más-de-la-cuenta_adverb_es	outre-mesure_adverb_fr
elevado_adjective_es	haut_adjective_fr
desastroso_adjective_es	désastreux_adjective_fr
bolsainter_propernoun_es	bolsainter_propernoun_fr
hispano_adjective_es	hispanique_adjective_fr
vesubio_propernoun_es	vesuve_propernoun_fr
virgen_adjective_es	vierge_adjective_fr
saint-etienne_propernoun_es	saint-etienne_propernoun_fr
urweider_propernoun_es	urweider_propernoun_fr
bucarest_propernoun_es	bucarest_propernoun_fr
vacaciones_noun_es	vacance_noun_fr
senegal_propernoun_es	sénégal_propernoun_fr
icaro_propernoun_es	icare_propernoun_fr
arriesgar_verb_es	risquer_verb_fr
telefónica_propernoun_es	telefónica_propernoun_fr
deseo_noun_es	désir_noun_fr
empresa_noun_es	entreprise_noun_fr
alessandra_propernoun_es	alessandra_propernoun_fr
son_noun_es	son_noun_fr
asustar_verb_es	effaroucher_verb_fr
cirugía_noun_es	chirurgie_noun_fr
fidelidad_noun_es	fidélité_noun_fr
ancestral_adjective_es	ancestral_adjective_fr
cabo-de-buena-esperanza_propernoun_es	cap-de-bonne-espérance_propernoun_fr
g8_noun_es	g8_noun_fr
bruesa_propernoun_es	bruesa_propernoun_fr
cuajar_verb_es	cailler_verb_fr
l_adjective_es	lème_adjective_fr
omt_noun_es	omt_noun_fr
bengala_noun_es	fusée_noun_fr
manceba_noun_es	jeune-fille_noun_fr
bourg-en-bresse_propernoun_es	bourg-en-bresse_propernoun_fr
navarro_noun_es	navarrais_noun_fr
disturbio_noun_es	trouble_noun_fr
imputación_noun_es	mise-en-examen_noun_fr
karl_propernoun_es	karl_propernoun_fr
aena_propernoun_es	aena_propernoun_fr
incorporación_noun_es	incorporation_noun_fr
guidan_propernoun_es	guydansk_propernoun_fr
descansar_verb_es	reposer_verb_fr
rotundidad_noun_es	rotondité_noun_fr
aritmética_noun_es	arithmétique_noun_fr
elortza_propernoun_es	elortza_propernoun_fr
régimen_noun_es	régime_noun_fr
peregrinaje_noun_es	pèlerinage_noun_fr
yin_noun_es	yin_noun_fr
torrent_propernoun_es	torrent_propernoun_fr
autoregeneración_noun_es	autorégénération_noun_fr
desasimiento_noun_es	dessaisissement_noun_fr
australiano_adjective_es	australien_adjective_fr
jobs_propernoun_es	jobs_propernoun_fr
assab_propernoun_es	assab_propernoun_fr
francisco-camps_propernoun_es	francisco-camps_propernoun_fr
integral_noun_es	intégrale_noun_fr
familiar_adjective_es	familier_adjective_fr
noche_noun_es	nuit_noun_fr
pasar-una-página_verb_es	tourner-une-page_verb_fr
irresponsablemente_adverb_es	irresponsablement_adverb_fr
escena_noun_es	scène_noun_fr
en-pleno-apogeo_adverb_es	en-plein-essor_adverb_fr
precariedad_noun_es	précarité_noun_fr
en-el-momento-en-que_subordinatingconjunction_es	au-moment-où_subordinatingconjunction_fr
kim-ki-duk_propernoun_es	kim-ki-duk_propernoun_fr
sardina_noun_es	sardine_noun_fr
guante_noun_es	gant_noun_fr
sargento_noun_es	sergent_noun_fr
marisol_propernoun_es	marisol_propernoun_fr
representatividad_noun_es	représentativité_noun_fr
salivar_verb_es	saliver_verb_fr
once_numeral_es	onze_numeral_fr
daimler_propernoun_es	daimler_propernoun_fr
fruncir_verb_es	froncer_verb_fr
