decano_noun_en	doyen_noun_es
ignorar_verb_en	ignorer_verb_es
ejecución_noun_en	exécution_noun_es
junior_propernoun_en	junior_propernoun_es
agosto_noun_en	août_noun_es
bové_propernoun_en	bové_propernoun_es
en_efectivo_adverb_en	en_espèces_adverb_es
moro_noun_en	maure_noun_es
vencedor_adjective_en	vainqueur_adjective_es
centro_noun_en	centre_noun_es
rejilla_noun_en	grillage_noun_es
ashland_propernoun_en	ashland_propernoun_es
acepción_noun_en	acception_noun_es
inhumación_noun_en	inhumation_noun_es
al-ahram_propernoun_en	al-ahram_propernoun_es
abn_amro_propernoun_en	abn_amro_propernoun_es
imposibilidad_noun_en	impossibilité_noun_es
odón_propernoun_en	odón_propernoun_es
prusia_propernoun_en	prusse_propernoun_es
alboroto_noun_en	vacarme_noun_es
vi_numeral_en	vi_numeral_es
espantoso_adjective_en	épouvantable_adjective_es
todo_pronoun_en	tout_pronoun_es
todo_determiner_en	tout_determiner_es
cuestionario_noun_en	questionnaire_noun_es
foncillas_propernoun_en	foncillas_propernoun_es
audi_propernoun_en	audi_propernoun_es
infailibilidad_noun_en	infaillibilité_noun_es
bruscamente_adverb_en	brusquement_adverb_es
devolución_de_efectos_noun_en	retour_d'effets_noun_es
adorno_noun_en	ornement_noun_es
poner_verb_en	brancher_verb_es
seguro_de_vida_noun_en	assurance_vie_noun_es
clermont-ferrand_propernoun_en	clermont-ferrand_propernoun_es
disfraz_noun_en	déguisement_noun_es
cabalgar_verb_en	chevaucher_verb_es
pícaro_adjective_en	coquin_adjective_es
ejemplar_adjective_en	exemplaire_adjective_es
salado_adjective_en	salé_adjective_es
dignamente_adverb_en	dignement_adverb_es
a_falta_de_preposition_en	à_défaut_de_preposition_es
gantour_propernoun_en	gantour_propernoun_es
burguete_propernoun_en	burguete_propernoun_es
alusivo_adjective_en	allusif_adjective_es
ciprés_noun_en	cyprès_noun_es
activación_noun_en	activation_noun_es
verdura_noun_en	légume_noun_es
carta_noun_en	charte_noun_es
indudable_adjective_en	indubitable_adjective_es
mesa_de_los_tres_reyes_propernoun_en	table_des_trois_rois_propernoun_es
show_noun_en	show_noun_es
azotar_verb_en	frapper_verb_es
espantoso_adjective_en	effrayant_adjective_es
plenitud_noun_en	plénitude_noun_es
subgobernador_noun_en	sous-gouverneur_noun_es
agazapar_verb_en	attraper_verb_es
patrimonio_noun_en	patrimoine_noun_es
estonia_propernoun_en	estonie_propernoun_es
montaje_noun_en	montage_noun_es
dinamismo_noun_en	dynamisme_noun_es
ibermática_propernoun_en	ibermática_propernoun_es
socorro_noun_en	secours_noun_es
amparar_verb_en	protéger_verb_es
individualidad_noun_en	individualité_noun_es
elector_noun_en	électeur_noun_es
a_lo_largo_adverb_en	tout_au_long_adverb_es
escalera_noun_en	escalier_noun_es
argiñano_propernoun_en	argiñano_propernoun_es
lacombe_propernoun_en	lacombe_propernoun_es
marsilio_ficino_propernoun_en	marsile_ficin_propernoun_es
remachar_verb_en	river_verb_es
mabel_propernoun_en	mabel_propernoun_es
decadencia_noun_en	déclin_noun_es
rehacer_verb_en	refaire_verb_es
nicolas_sarkozy_propernoun_en	nicolas_sarkozy_propernoun_es
luanda_propernoun_en	luanda_propernoun_es
maldito_adjective_en	maudit_adjective_es
bretaña_propernoun_en	bretagne_propernoun_es
cristiano_noun_en	chrétien_noun_es
golfo_noun_en	golfe_noun_es
destruir_verb_en	détruire_verb_es
philips_propernoun_en	philips_propernoun_es
tenis_noun_en	tennis_noun_es
republicano_adjective_en	républicain_adjective_es
eliminar_verb_en	éliminer_verb_es
estar_hasta_la_coronilla_verb_en	avoir_par-dessus_la_tête_verb_es
aleksey_propernoun_en	aleksey_propernoun_es
candidato_noun_en	candidat_noun_es
bárbaro_noun_en	barbare_noun_es
rédito_noun_en	intérêt_noun_es
irpf_noun_en	irpp_noun_es
atajo_noun_en	raccourci_noun_es
pombo_propernoun_en	pombo_propernoun_es
profesional_noun_en	professionnel_noun_es
mero_noun_en	mérou_noun_es
declaración_de_la_renta_noun_en	déclaration_de_revenus_noun_es
enaltecimiento_del_terrorismo_noun_en	apologie_du_terrorisme_noun_es
tirar_de_verb_en	tirer_verb_es
nuku'alofa_propernoun_en	nuku'alofa_propernoun_es
stéphane_kélian_propernoun_en	stéphane_kélian_propernoun_es
rincón_noun_en	coin_noun_es
anacleto_propernoun_en	anaclet_propernoun_es
exceptuar_verb_en	excepter_verb_es
mar_de_grau_propernoun_en	mer_de_grau_propernoun_es
progresivo_adjective_en	progressif_adjective_es
ana_propernoun_en	ana_propernoun_es
párkinson_noun_en	maladie_de_parkinson_noun_es
librero_noun_en	libraire_noun_es
mamés_propernoun_en	mamés_propernoun_es
mp3_propernoun_en	mp3_propernoun_es
mevel_propernoun_en	mevel_propernoun_es
plantilla_noun_en	personnel_noun_es
algoritmo_noun_en	algorithme_noun_es
si_tenemos_en_cuenta_que_subordinatingconjunction_en	d'autant_que_subordinatingconjunction_es
turco_adjective_en	turc_adjective_es
elector_adjective_en	électeur_adjective_es
titulado_noun_en	diplômé_noun_es
androstenina_noun_en	androstenine_noun_es
señoría_noun_en	seigneurie_noun_es
estrechamente_adverb_en	étroitement_adverb_es
total_nominal_noun_en	total_nominal_noun_es
joven_noun_en	jeune_noun_es
hipódromo_noun_en	hippodrome_noun_es
ambos_determiner_en	les_deux_determiner_es
ambos_determiner_en	les_deux_determiner_es
berezovski_propernoun_en	berezovski_propernoun_es
escandaloso_adjective_en	scandaleux_adjective_es
icv_noun_en	icv_noun_es
moda_noun_en	mode_noun_es
aposento_noun_en	chambre_noun_es
accra_propernoun_en	accra_propernoun_es
consolación_noun_en	consolation_noun_es
étienne_propernoun_en	étienne_propernoun_es
distinto_adjective_en	divers_adjective_es
acordar_verb_en	convenir_verb_es
tajo_propernoun_en	tage_propernoun_es
con_toda_la_razón_adverb_en	à_juste_titre_adverb_es
piel_noun_en	fourrure_noun_es
comida_rápida_noun_en	fast-food_noun_es
cornisa_noun_en	corniche_noun_es
en_inferioridad_de_condiciones_adverb_en	dans_une_situation_désavantageuse_adverb_es
ismael_propernoun_en	ismael_propernoun_es
enfermedad_de_parkinson_noun_en	maladie_de_parkinson_noun_es
desintegración_noun_en	désintégration_noun_es
el_que_relativepronoun_en	celui_que_relativepronoun_es
el_que_pronoun_en	celui_que_pronoun_es
cabarga_propernoun_en	cabarga_propernoun_es
culpable_adjective_en	coupable_adjective_es
pelayo_propernoun_en	pelayo_propernoun_es
alcanzar_verb_en	rattraper_verb_es
chuvashia_propernoun_en	tchouvachia_propernoun_es
leopoldo_propernoun_en	leopoldo_propernoun_es
acedo-lodosa_propernoun_en	acedo-lodosa_propernoun_es
freddy_propernoun_en	freddy_propernoun_es
estribor_noun_en	tribord_noun_es
haifa_propernoun_en	haïfa_propernoun_es
complacer_verb_en	complaire_verb_es
silencio_noun_en	silence_noun_es
licencia_de_obras_noun_en	permis_de_construire_noun_es
bakio_propernoun_en	bakio_propernoun_es
cortar_verb_en	trancher_verb_es
indemnización_noun_en	indemnisation_noun_es
encestar_verb_en	marquer_un_panier_verb_es
de_juana_chaos_propernoun_en	de_juana_chaos_propernoun_es
respetar_verb_en	respecter_verb_es
ariel_propernoun_en	ariel_propernoun_es
vizconde_noun_en	vicomte_noun_es
ilegalmente_adverb_en	illégalement_adverb_es
folk_noun_en	folk_noun_es
antoniutti_propernoun_en	antoniutti_propernoun_es
encriptar_verb_en	crypter_verb_es
por_ciento_adverb_en	pour_cent_adverb_es
inevitable_adjective_en	inévitable_adjective_es
conferido_adjective_en	conféré_adjective_es
así_es_como_subordinatingconjunction_en	c'est_ainsi_que_subordinatingconjunction_es
excusa_noun_en	excuse_noun_es
teodoro_propernoun_en	teodoro_propernoun_es
castellano_adjective_en	castillan_adjective_es
peligrosidad_noun_en	dangerosité_noun_es
mediante_preposition_en	moyennant_preposition_es
aerogenerador_noun_en	aérogénérateur_noun_es
pantera_noun_en	panthère_noun_es
contra_preposition_en	contrairement_à_preposition_es
amavisca_propernoun_en	amavisca_propernoun_es
romanticismo_noun_en	romantisme_noun_es
mausoleo_noun_en	mausolée_noun_es
incondicional_adjective_en	inconditionnel_adjective_es
testimonio_noun_en	témoignage_noun_es
fort-de-france_propernoun_en	fort-de-france_propernoun_es
mentalmente_adverb_en	mentalement_adverb_es
alcotán_noun_en	faucon_hobereau_noun_es
agotador_adjective_en	épuisant_adjective_es
apretar_las_clavijas_verb_en	serrer_la_vis_verb_es
hacer_cábalas_verb_en	faire_des_pronostics_verb_es
fiji_propernoun_en	fidji_propernoun_es
baldosa_noun_en	carreau_noun_es
pretexto_noun_en	prétexte_noun_es
pívot_noun_en	pivot_noun_es
arrieta_propernoun_en	arrieta_propernoun_es
ciclismo_noun_en	cyclisme_noun_es
rematar_verb_en	parachever_verb_es
legarretaetxeberría_propernoun_en	legarretaetxeberría_propernoun_es
disfrazar_verb_en	déguiser_verb_es
serbio_adjective_en	serbe_adjective_es
llanto_noun_en	pleurs_noun_es
poblar_verb_en	peupler_verb_es
mochila_noun_en	sac_à_dos_noun_es
distribución_noun_en	distribution_noun_es
nueva_zelanda_propernoun_en	nouvelle-zélande_propernoun_es
fauna_noun_en	faune_noun_es
incomunicación_noun_en	incommunicabilité_noun_es
pagador_adjective_en	payeur_adjective_es
mar_de_filipinas_propernoun_en	mer_des_philippines_propernoun_es
abanderar_verb_en	être_le_porte-drapeau_de_verb_es
creyente_noun_en	croyant_noun_es
paracaídas_noun_en	parachute_noun_es
mazzanti_propernoun_en	mazzanti_propernoun_es
generalitat_propernoun_en	generalitat_propernoun_es
presurización_noun_en	pressurisation_noun_es
el_alto_propernoun_en	le_alto_propernoun_es
cif_noun_en	code_d'identification_fiscale_noun_es
alan_garcía_pérez_propernoun_en	alan_garcía_propernoun_es
osama_bin_laden_propernoun_en	oussama_ben_laden_propernoun_es
balza_propernoun_en	balza_propernoun_es
altsasu_propernoun_en	altsasu_propernoun_es
insensibilidad_noun_en	insensibilité_noun_es
jerez_propernoun_en	jerez_propernoun_es
velocidad_noun_en	vélocité_noun_es
estética_noun_en	esthétique_noun_es
el_bosco_propernoun_en	jêrome_bosch_propernoun_es
dfiesta_propernoun_en	dfiesta_propernoun_es
a_puerta_cerrada_adverb_en	à_huis_clos_adverb_es
emplear_verb_en	employer_verb_es
mástil_noun_en	mât_noun_es
puntuación_noun_en	ponctuation_noun_es
tratar_de_verb_en	agir_de_verb_es
enrique_propernoun_en	enrique_propernoun_es
bruno_propernoun_en	bruno_propernoun_es
pagar_con_la_misma_moneda_verb_en	rendre_la_monnaie_de_sa_pièce_verb_es
enfrente_adverb_en	devant_adverb_es
partida_de_nacimiento_noun_en	acte_de_naissance_noun_es
superar_verb_en	repasser_verb_es
acompañar_verb_en	accompagner_verb_es
tren_de_cercanías_noun_en	train_de_banlieue_noun_es
estados_federados_de_micronesia_propernoun_en	états_fédérés_de_micronésie_propernoun_es
soler_verb_en	avoir_l'habitude_de_verb_es
beckett_propernoun_en	beckett_propernoun_es
problemática_noun_en	problématique_noun_es
font_propernoun_en	font_propernoun_es
liberar_verb_en	libérer_verb_es
redacción_noun_en	rédaction_noun_es
amondarain_propernoun_en	amondarain_propernoun_es
preocupar_verb_en	soucier_verb_es
amplio_adjective_en	ample_adjective_es
cura_noun_en	soin_noun_es
treinta_y_uno_numeral_en	trente_et_un_numeral_es
papendal_propernoun_en	papendal_propernoun_es
luesma_propernoun_en	luesma_propernoun_es
distintivo_adjective_en	distinctif_adjective_es
homicida_adjective_en	meurtrier_adjective_es
emir_noun_en	émir_noun_es
txakolindegia_propernoun_en	txakolindegia_propernoun_es
personal_adjective_en	personnel_adjective_es
depositario_noun_en	dépositaire_noun_es
gilberto_propernoun_en	gilberto_propernoun_es
esperar_verb_en	espérer_verb_es
steaua_bucarest_propernoun_en	steaua_bucarest_propernoun_es
dimitir_verb_en	démissionner_verb_es
emparentado_adjective_en	apparenté_adjective_es
cuevas_propernoun_en	cuevas_propernoun_es
vacío_adjective_en	vide_adjective_es
cancerbero_noun_en	gardien_de_but_noun_es
morera_noun_en	mûrier_noun_es
parálisis_noun_en	paralysie_noun_es
migaud_propernoun_en	migaud_propernoun_es
todo_el_mundo_pronoun_en	tout_le_monde_pronoun_es
garitano_propernoun_en	garitano_propernoun_es
savorgnan_de_brazza_propernoun_en	savorgnan_de_brazza_propernoun_es
excluir_verb_en	exclure_verb_es
manacor_propernoun_en	manacor_propernoun_es
experiencia_noun_en	acquis_noun_es
madurez_noun_en	maturité_noun_es
saint-étienne_propernoun_en	saint-étienne_propernoun_es
giuseppe_propernoun_en	giuseppe_propernoun_es
torrijos_propernoun_en	torrijos_propernoun_es
blanco_adjective_en	blanc_adjective_es
samertolameu_propernoun_en	samertolameu_propernoun_es
aparte_adverb_en	à_part_adverb_es
remitente_noun_en	expéditeur_noun_es
alejandra_propernoun_en	alejandra_propernoun_es
oscar_propernoun_en	oscar_propernoun_es
antirracista_adjective_en	antiraciste_adjective_es
duarte_propernoun_en	duarte_propernoun_es
palmera_propernoun_en	palmera_propernoun_es
riqueza_noun_en	richesse_noun_es
abalanzar_verb_en	élancer_verb_es
harvard_propernoun_en	harvard_propernoun_es
alta_córcega_propernoun_en	haute-corse_propernoun_es
zihurko_propernoun_en	zihurko_propernoun_es
exitosamente_adverb_en	heureusement_adverb_es
anzuelo_noun_en	hameçon_noun_es
thibault_propernoun_en	thibault_propernoun_es
valorar_verb_en	supputer_verb_es
litera_noun_en	couchette_noun_es
angela_propernoun_en	angela_propernoun_es
brotar_verb_en	feuiller_verb_es
soltero_noun_en	célibataire_noun_es
craso_propernoun_en	crassus_propernoun_es
vich_propernoun_en	vich_propernoun_es
treinta_numeral_en	trente_numeral_es
tour_propernoun_en	tour_propernoun_es
saldar_una_operación_verb_en	solder_une_opération_verb_es
ajuste_noun_en	ajustement_noun_es
terror_noun_en	terreur_noun_es
participado_adjective_en	participé_adjective_es
variante_noun_en	variante_noun_es
estimulación_noun_en	stimulation_noun_es
atutxa_propernoun_en	atutxa_propernoun_es
enteramente_adverb_en	entièrement_adverb_es
cubierta_noun_en	couverture_noun_es
entidad_aseguradora_noun_en	compagnie_d'assurances_noun_es
participio_noun_en	participe_noun_es
andrada_propernoun_en	andrada_propernoun_es
esquina_noun_en	canton_noun_es
calmar_verb_en	calmer_verb_es
racionalizar_verb_en	rationaliser_verb_es
biomasa_noun_en	biomasse_noun_es
saïd_propernoun_en	saïd_propernoun_es
desautorizar_verb_en	désavouer_verb_es
cooper_propernoun_en	cooper_propernoun_es
exclusividad_noun_en	exclusivité_noun_es
tubo_noun_en	tuyau_noun_es
programable_adjective_en	programmable_adjective_es
escorpión_propernoun_en	scorpion_propernoun_es
brazomar_propernoun_en	brazomar_propernoun_es
lorena_propernoun_en	lorena_propernoun_es
apadrinar_verb_en	parrainer_verb_es
moya_propernoun_en	moya_propernoun_es
abramovich_propernoun_en	abramovich_propernoun_es
de_acuerdo_interjection_en	d'accord_interjection_es
amnistía_internacional_propernoun_en	amnistie_internationale_propernoun_es
muscular_adjective_en	musculaire_adjective_es
scoop_propernoun_en	scoop_propernoun_es
raspa_noun_en	épine_noun_es
consulta_de_saldo_noun_en	vérification_du_solde_noun_es
girar_verb_en	tourner_verb_es
nervio_noun_en	nerf_noun_es
sebastián_caboto_propernoun_en	sébastian_cabot_propernoun_es
sangre_noun_en	sang_noun_es
triunfo_noun_en	triomphe_noun_es
evolucionar_verb_en	évoluer_verb_es
edición_noun_en	édition_noun_es
anboto_propernoun_en	anboto_propernoun_es
integridad_noun_en	intégralité_noun_es
castillo_noun_en	château_noun_es
robo_noun_en	vol_noun_es
pulgada_noun_en	pouce_noun_es
pereira_propernoun_en	pereira_propernoun_es
cigarrillo_noun_en	cigarette_noun_es
de_lo_penal_adjective_en	pénale_adjective_es
sobradamente_adverb_en	de_trop_adverb_es
convencimiento_noun_en	conviction_noun_es
alvaro_propernoun_en	alvaro_propernoun_es
meritxell_propernoun_en	meritxell_propernoun_es
previa_autorización_noun_en	autorisation_préalable_noun_es
conakry_propernoun_en	conakry_propernoun_es
villar_propernoun_en	villar_propernoun_es
banco_industrial_noun_en	banque_industrielle_noun_es
alessandro_algardi_propernoun_en	alessandro_algardi_propernoun_es
géraldine_propernoun_en	géraldine_propernoun_es
cuarto_de_aseo_noun_en	lavabo_noun_es
como_último_recurso_adverb_en	en_désespoir_de_cause_adverb_es
operacional_adjective_en	opérationnel_adjective_es
trichet_propernoun_en	trichet_propernoun_es
maddie_propernoun_en	maddie_propernoun_es
zelanda_propernoun_en	zélande_propernoun_es
malik_propernoun_en	malik_propernoun_es
rigorista_adjective_en	rigoriste_adjective_es
acondicionar_verb_en	aménager_verb_es
condecorar_verb_en	médailler_verb_es
oñati_propernoun_en	oñati_propernoun_es
carnicero_noun_en	boucher_noun_es
costumbre_noun_en	moeurs_noun_es
andoitz_propernoun_en	andoitz_propernoun_es
experiencia_noun_en	expérience_noun_es
antxon_propernoun_en	antxon_propernoun_es
minoría_noun_en	minorité_noun_es
atestiguar_verb_en	attester_verb_es
castellanización_noun_en	castillanisation_noun_es
alide_propernoun_en	alide_propernoun_es
indicador_noun_en	indicateur_noun_es
sobrepasar_verb_en	dépasser_verb_es
eurofund_propernoun_en	eurofund_propernoun_es
base_imponible_general_noun_en	base_d'imposition_générale_noun_es
izko_propernoun_en	izko_propernoun_es
mirar_verb_en	mirer_verb_es
agirre_propernoun_en	agirre_propernoun_es
mercurio_propernoun_en	mercure_propernoun_es
rotundamente_adverb_en	clairement_adverb_es
posicionamiento_noun_en	positionnement_noun_es
acudir_verb_en	accourir_verb_es
mar_de_groenlandia_propernoun_en	mer_du_groenland_propernoun_es
araba_propernoun_en	araba_propernoun_es
finiquito_noun_en	liquidation_noun_es
a_las_espaldas_adverb_en	au_dos_adverb_es
elogiar_verb_en	vanter_verb_es
auxiliar_verb_en	aider_verb_es
desorganizar_verb_en	désorganiser_verb_es
primario_adjective_en	primaire_adjective_es
traductor_noun_en	traducteur_noun_es
ballester_propernoun_en	ballester_propernoun_es
ático_noun_en	attique_noun_es
distancia_noun_en	distance_noun_es
jonathan_propernoun_en	jonathan_propernoun_es
disparate_noun_en	sottise_noun_es
brazzaville_propernoun_en	brazzaville_propernoun_es
novela_policíaca_noun_en	roman_policier_noun_es
pregón_noun_en	avis_noun_es
compra_noun_en	emplette_noun_es
promoarsa_propernoun_en	promoarsa_propernoun_es
pda_propernoun_en	pda_propernoun_es
contrapartida_noun_en	contrepartie_noun_es
remediar_verb_en	remédier_verb_es
archie_propernoun_en	archie_propernoun_es
pestaña_noun_en	cil_noun_es
ainhoa_arteta_propernoun_en	ainhoa_arteta_propernoun_es
san_sebastián_propernoun_en	saint-sébastien_propernoun_es
bono_noun_en	bon_noun_es
erro_propernoun_en	erro_propernoun_es
desarrollar_verb_en	dérouler_verb_es
silbar_verb_en	siffler_verb_es
