propietario_noun	proprietário_noun
bahía_propernoun	bahia_propernoun
regulador_noun	regulador_noun
acodar_verb	entalhar_verb
dilma_propernoun	dilma_propernoun
cuento_noun	conto_noun
manipulador_noun	manipulador_noun
variablemente_adverb	variavelmente_adverb
barack_propernoun	barack_propernoun
portapapeles_noun	área-de-transferência_noun
seleccionable_adjective	selecionável_adjective
establemente_adverb	estavelmente_adverb
comisario_noun	comissário_noun
actividad_noun	actividade_noun
cueva_noun	oca_noun
alquiler_noun	aluguel_noun
innatamente_adverb	inatamente_adverb
ilusión_noun	ilusão_noun
patógeno_adjective	patogénico_adjective
santuario_noun	santuário_noun
crecimiento_noun	crescimento_noun
joana_propernoun	joana_propernoun
giardia_noun	giardia_noun
obtener_verb	obter_verb
cuantiosamente_adverb	quantiosamente_adverb
inundación_noun	inundação_noun
sutilidad_noun	subtileza_noun
abeto_noun	pinheiro_noun
pasión_noun	paixão_noun
demonio_noun	demônio_noun
ca_propernoun	ca_propernoun
planificación_noun	planeamento_noun
másico_adjective	mássico_adjective
morir_verb	morrer_verb
por-la-manera-en-que_subordinatingconjunction	pelo-jeito-que_subordinatingconjunction
consejero_noun	conselheiro_noun
asunto-de-faldas_noun	caso_noun
inmensidad_noun	imensidão_noun
descomposición_noun	descomposição_noun
azotar_verb	açoitar_verb
luego_adverb	depois_adverb
biósfera_noun	biosfera_noun
inicializar_verb	inciar_verb
proféticamente_adverb	profeticamente_adverb
zeus_propernoun	zeus_propernoun
sistema-operativo_noun	sistema-operacional_noun
entorno_noun	meio_noun
liberalización_noun	liberalização_noun
pyme_noun	pme_noun
ranciamente_adverb	rançosamente_adverb
desorden_noun	desordem_noun
psp_propernoun	psp_propernoun
autocomprobación_noun	autocomprovação_noun
medes_propernoun	medes_propernoun
timo_noun	fraude_noun
viento_noun	vento_noun
mendon_propernoun	mendon_propernoun
secuestrar_verb	sequestrar_verb
veterinario_noun	veterinário_noun
sorpresa_noun	surpresa_noun
humedad_noun	humidade_noun
enfáticamente_adverb	enfaticamente_adverb
a-tontas_adverb	às-tontas_adverb
dulce_adjective	doce_adjective
órgano_noun	órgão_noun
russell_propernoun	russell_propernoun
corrientemente_adverb	normalmente_adverb
canarias_propernoun	canárias_propernoun
comunicador_noun	comunicador_noun
competidor_noun	competidor_noun
apasionadamente_adverb	apaixonadamente_adverb
cuál-es-el-motivo_adverb	qual-o-motivo_adverb
cámara_noun	câmara_noun
igualdad_noun	igualdade_noun
precio_noun	preço_noun
evasión_noun	evasão_noun
así_adverb	assim_adverb
predominar_verb	predominar_verb
sociablemente_adverb	sociavelmente_adverb
aparición_noun	aparecimento_noun
desgraciadamente_adverb	desgraçadamente_adverb
redactor_noun	redator_noun
limosna_noun	esmola_noun
poniente_noun	poente_noun
beyoncé_propernoun	beyoncé_propernoun
planchar_verb	passar_verb
tiempo_noun	tempo_noun
finalmente_adverb	enfim_adverb
pasta_noun	massa_noun
para_preposition	pra_preposition
festivo_noun	feriado_noun
fútilmente_adverb	futilmente_adverb
espectacularmente_adverb	espetacularmente_adverb
reynolds_propernoun	reynolds_propernoun
gestión_noun	gestão_noun
refrigeración_noun	referigeração_noun
simultáneamente_adverb	simultaneamente_adverb
velocidad_noun	velocidade_noun
asociativo_adjective	associativo_adjective
simpatía_noun	simpatia_noun
montemor_propernoun	montemor_propernoun
impensablemente_adverb	impensavelmente_adverb
rtf_propernoun	rtf_propernoun
adonde_adverb	onde_adverb
adonde_relativepronoun	onde_relativepronoun
adonde_interrogativepronoun	onde_interrogativepronoun
adonde_adverb	onde_adverb
adonde_relativepronoun	onde_relativepronoun
adonde_interrogativepronoun	onde_interrogativepronoun
adonde_adverb	onde_adverb
adonde_relativepronoun	onde_relativepronoun
adonde_interrogativepronoun	onde_interrogativepronoun
disculpar_verb	desculpar_verb
miedo_noun	medo_noun
zapato_noun	sapato_noun
contradictorio_adjective	contraditório_adjective
omnipresencia_noun	omnipresença_noun
quietud_noun	quietude_noun
rutinariamente_adverb	rotineiramente_adverb
aunque_subordinatingconjunction	se-bem-que_subordinatingconjunction
conocimiento_noun	conhecimento_noun
vegetación_noun	vegetação_noun
exceder_verb	exceder_verb
naufragio_noun	naufrágio_noun
gobierno-central_noun	governo-central_noun
aprisa_adverb	a-pressa_adverb
facilitación_noun	facilitação_noun
obstinación_noun	obstinação_noun
impartir_verb	dar_verb
resistencia_noun	resistência_noun
por-los-pelos_adverb	por-um-triz_adverb
souza_propernoun	souza_propernoun
ensalzar_verb	engrandecer_verb
antecedente_adjective	antecedente_adjective
mrw_propernoun	mrw_propernoun
picadura_noun	picada_noun
sudafricano_noun	sul-africano_noun
despegar_verb	descolar_verb
irónicamente_adverb	ironicamente_adverb
suyo_adjective	seu_adjective
manga_noun	manga_noun
westwood_propernoun	westwood_propernoun
quién_pronoun	quem_pronoun
estimulador_adjective	estimulador_adjective
experimental_adjective	experimental_adjective
irremisiblemente_adverb	irremissivelmente_adverb
antepasado_noun	antepassado_noun
falda_noun	saia_noun
empeñar_verb	empenhar_verb
ático_noun	cobertura_noun
rellenar_verb	rechear_verb
crm_propernoun	crm_propernoun
argumentista_noun	argumentista_noun
costeramente_adverb	costeiramente_adverb
catorce_numeral	catorze_numeral
nevada_noun	nevada_noun
codicioso_noun	cobiçoso_noun
treinta_numeral	trinta_numeral
laxamente_adverb	lassamente_adverb
cuerda_noun	corda_noun
destructor_noun	destruidor_noun
elevación_noun	elevação_noun
ingeniosamente_adverb	inventivamente_adverb
oscurecer_verb	escurecer_verb
tutorial_noun	tutorial_noun
enhorabuena_interjection	parabéns_interjection
rita_propernoun	rita_propernoun
innecesariamente_adverb	desnecessariamente_adverb
cepal_propernoun	cepal_propernoun
doscientos_numeral	duzentos_numeral
simplemente_adverb	simplesmente_adverb
náusea_noun	enjoo_noun
idea_noun	idéia_noun
ge_noun	ge_noun
producir_verb	produzir_verb
bienio_noun	biénio_noun
ds_propernoun	ds_propernoun
asistente_noun	assistente_noun
habla_noun	fala_noun
permiso-de-conducir_noun	carta-de-condução_noun
disponiblemente_adverb	disponivelmente_adverb
contaminación_noun	contaminação_noun
joven_noun	jovem_noun
hidrodinámico_adjective	hidrodinâmico_adjective
encuestado_noun	interrogado_noun
molestia_noun	moléstia_noun
judío_adjective	judeu_adjective
gilberto_propernoun	gilberto_propernoun
circulación_noun	circulação_noun
alcobaça_propernoun	alcobaça_propernoun
conciencia_noun	consciência_noun
expulsar_verb	expulsar_verb
atornillado_adjective	aparafusado_adjective
sarri_propernoun	sarri_propernoun
decimotercero_adjective	décimo-terceiro_adjective
ahuyentar_verb	afugentar_verb
énfasis_noun	ênfase_noun
sedientamente_adverb	sedentamente_adverb
inagotablemente_adverb	inesgotavelmente_adverb
asombroso_adjective	espantoso_adjective
vasconcelos_propernoun	vasconcelos_propernoun
ginecología_noun	ginecologia_noun
coreografiar_verb	coreografar_verb
leopold_propernoun	leopold_propernoun
amortiguamiento_noun	amortecimento_noun
conmemorar_verb	comemorar_verb
exquisito_adjective	extraordinário_adjective
taquilla_noun	bilheteria_noun
cabrito_noun	cabrito_noun
llamativamente_adverb	atraentemente_adverb
ejemplo_noun	exemplo_noun
booleano_adjective	booleano_adjective
diabéticamente_adverb	diabeticamente_adverb
aforismo_noun	brocardo_noun
calle_noun	rua_noun
corriente_noun	corrente_noun
respetuoso_adjective	respeitoso_adjective
aprobar_verb	aprovar_verb
detalle_noun	detalhe_noun
econfianza_noun	e-confiança_noun
pluviómetro_noun	pluviômetro_noun
invierno_noun	inverno_noun
gmat_propernoun	gmat_propernoun
bloque_noun	bloco_noun
castellanamente_adverb	castelhanamente_adverb
mediodía_noun	meio-dia_noun
acortamiento_noun	encurtamento_noun
querella_noun	querela_noun
empujón_noun	empurrão_noun
peculiaridad_noun	peculiaridade_noun
deseo_noun	desejo_noun
cronológico_adjective	cronológico_adjective
porción_noun	quinhão_noun
factura_noun	fatura_noun
reposición_noun	reposição_noun
rústicamente_adverb	rusticamente_adverb
formalidad_noun	formalidade_noun
grada_noun	arquibancada_noun
náuticamente_adverb	nauticamente_adverb
hp_propernoun	hp_propernoun
reinvertir_verb	reinvestir_verb
poco-a-poco_adverb	pouco-a-pouco_adverb
acreditablemente_adverb	acreditavelmente_adverb
entonar_verb	entoar_verb
danés_noun	dinamarquês_noun
transmisión_noun	transmissão_noun
inmigrante_noun	imigrante_noun
ebe_propernoun	ebe_propernoun
celeridad_noun	celeridade_noun
engaño_noun	engano_noun
inactivamente_adverb	inativamente_adverb
almacenar_verb	estocar_verb
leñador_noun	lenhador_noun
tabulado_adjective	tabulado_adjective
romántico_adjective	romântico_adjective
cuenta-corriente_noun	conta-corrente_noun
conducto_noun	conduto_noun
heridamente_adverb	feridamente_adverb
baselga_propernoun	baselga_propernoun
deterioro_noun	deterioração_noun
ceguera_noun	cegueira_noun
impropiamente_adverb	impropriamente_adverb
hallazgo_noun	achado_noun
filtración_noun	filtragem_noun
así-como_subordinatingconjunction	bem-como_subordinatingconjunction
gonçalves_propernoun	gonçalves_propernoun
freeman_propernoun	freeman_propernoun
tensión_noun	tensão_noun
didáctico_adjective	didáctico_adjective
torpe_adjective	atrapalhado_adjective
agujero_noun	buraco_noun
cancelación_noun	cancelamento_noun
ola_noun	onda_noun
fisco_noun	fisco_noun
mitigar_verb	mitigar_verb
calientemente_adverb	quentemente_adverb
excel_propernoun	excel_propernoun
empíricamente_adverb	empiricamente_adverb
ibérico_adjective	ibério_adjective
rectangular_adjective	retangular_adjective
cuanto-antes_adverb	o-quanto-antes_adverb
subvista_noun	subvista_noun
tolerante_adjective	tolerante_adjective
inglés_noun	inglês_noun
calzado_noun	calçado_noun
investigación_noun	pesquisa_noun
avellanado_adjective	escareado_adjective
demócrata_adjective	democrata_adjective
valiente_adjective	valente_adjective
scut_noun	scut_noun
estándar_noun	standard_noun
intersecar_verb	intersecar_verb
imprevisible_adjective	imprevisível_adjective
tono_noun	tom_noun
resonar_verb	ressoar_verb
doc_propernoun	doc_propernoun
búfer_noun	buffer_noun
inútilmente_adverb	inutilmente_adverb
moreira_propernoun	moreira_propernoun
colonización_noun	colonização_noun
sedimentado_adjective	sedimentado_adjective
pinchar_verb	fincar_verb
contención_noun	contenção_noun
dhl_propernoun	dhl_propernoun
críticamente_adverb	criticamente_adverb
inoxidable_adjective	inoxidável_adjective
tuyo_possessivepronoun	teu_possessivepronoun
tuyo_determiner	teu_determiner
tuyo_determiner	teu_determiner
tuyo_possessivepronoun	teu_possessivepronoun
tuyo_determiner	teu_determiner
diedro_noun	diedro_noun
lucha_noun	luta_noun
cruise_propernoun	cruise_propernoun
reglamentación_noun	regulamentação_noun
nuestro_adjective	nosso_adjective
nuestro_pronoun	nosso_pronoun
nuestro_possessivepronoun	nosso_possessivepronoun
nuestro_determiner	nosso_determiner
veintisiete_numeral	vinte-e-sete_numeral
empleo_noun	emprego_noun
apéndice_noun	apêndice_noun
gremio_noun	grémio_noun
moita_propernoun	moita_propernoun
medio_adjective	médio_adjective
caña_noun	cana_noun
trazabilidad_noun	traçabilidade_noun
punzonado_noun	puncionamento_noun
cívicamente_adverb	civicamente_adverb
permanencia_noun	permanência_noun
canciller_noun	chanceler_noun
sintético_adjective	sintético_adjective
lectoramente_adverb	leitoramente_adverb
oposición_noun	oposição_noun
guipuzcoano_propernoun	guipuzcoano_propernoun
encantamiento_noun	encantamento_noun
de-momento_adverb	por-enquanto_adverb
unece_propernoun	unece_propernoun
poco_adjective	pouco_adjective
capacitación_noun	capacitação_noun
drásticamente_adverb	drasticamente_adverb
nogueira_propernoun	nogueira_propernoun
quirúrgicamente_adverb	cirurgicamente_adverb
masa_noun	massa_noun
biodiversidad_noun	biodiversidade_noun
permiso_noun	permissão_noun
jugo_noun	suco_noun
bienvenida_noun	boas-vindas_noun
envejecer_verb	envelhecer_verb
televisión_noun	televisão_noun
comprobación_noun	comprovação_noun
incurablemente_adverb	incuravelmente_adverb
domiciliario_adjective	domiciliário_adjective
portero_noun	goleiro_noun
plumilla_noun	caneta_noun
municipio_noun	concelho_noun
vagamente_adverb	vadiamente_adverb
sobrecalentamiento_noun	sobre-aquecimento_noun
resiliencia_noun	resiliência_noun
nocivo_adjective	nocivo_adjective
chafar_verb	esmagar_verb
brújula_noun	bússola_noun
deslizamiento_noun	deslizamento_noun
coger_verb	apanhar_verb
interesar_verb	interessar_verb
cuarto-de-baño_noun	banheiro_noun
admisiblemente_adverb	admissivelmente_adverb
intersectorial_adjective	intersetorial_adjective
registración_noun	registro_noun
entrenamiento_noun	treinamento_noun
cansar_verb	estafar_verb
desaparición_noun	desaparecimento_noun
carné_noun	carteiro_noun
mosul_propernoun	mossul_propernoun
gekko_propernoun	gekko_propernoun
volver_verb	voltar_verb
botar_verb	quicar_verb
panathinaikos_propernoun	panathinaikos_propernoun
importancia_noun	importância_noun
n_noun	n_noun
cansancio_noun	cansaço_noun
débilmente_adverb	debilmente_adverb
sub-ensamblaje_noun	submontagem_noun
mecha_noun	estopim_noun
abatir_verb	abater_verb
eprocurement_noun	e-procurement_noun
dirección_noun	diretoria_noun
modificación_noun	modificação_noun
asesinato_noun	assassinato_noun
veintiuno_numeral	vinte-e-um_numeral
lejos_adverb	longe_adverb
dogmáticamente_adverb	dogmaticamente_adverb
siete_numeral	sete_numeral
inflexible_adjective	inflexível_adjective
unión_noun	união_noun
acá_adverb	cá_adverb
ni_coordinatingconjunction	nem_coordinatingconjunction
noblemente_adverb	nobremente_adverb
boabdil_propernoun	boabdil_propernoun
propio_adjective	próprio_adjective
varela_propernoun	varela_propernoun
tangencial_adjective	tangencial_adjective
sanitario_adjective	sanitário_adjective
ilustración_noun	ilustração_noun
privilegio_noun	privilégio_noun
ntu_propernoun	unt_propernoun
provisión_noun	provisão_noun
sencillez_noun	singeleza_noun
clase_noun	classe_noun
braga_noun	calcinha_noun
castigable_adverb	castigável_adverb
analogía_noun	analogia_noun
mitigación_noun	mitigação_noun
mónaco_propernoun	mônaco_propernoun
percepción_noun	percepção_noun
adición_noun	adição_noun
de-todas-maneras_subordinatingconjunction	de-qualquer-jeito_subordinatingconjunction
decepción_noun	decepção_noun
repujar_verb	gravar-em-altorrelevo_verb
bibliográficamente_adverb	bibliograficamente_adverb
cotizar_verb	cotar_verb
extinción_noun	extinção_noun
dar-el-alta_verb	dar-alta_verb
delicia_noun	delícia_noun
nutrición_noun	nutrição_noun
secuestro_noun	seqüestro_noun
bdd_propernoun	bdd_propernoun
competente_adjective	competente_adjective
castizamente_adverb	castiçamente_adverb
histéricamente_adverb	histericamente_adverb
muestra_noun	amostra_noun
elisabete_propernoun	elisabete_propernoun
degollar_verb	degolar_verb
iva_noun	iva_noun
usaid_propernoun	usaid_propernoun
referencia_noun	referência_noun
avanzar_verb	avançar_verb
rebotar_verb	quicar_verb
dactilar_adjective	digital_adjective
desmayar_verb	desmaiar_verb
unidad_noun	unidade_noun
pieza-base_noun	peça-base_noun
biberón_noun	mamadeira_noun
chequeo_noun	revisão_noun
fijo_adjective	fixo_adjective
apropiadamente_adverb	apropriadamente_adverb
venir_verb	vir_verb
hábitat_noun	habitat_noun
cojamente_adverb	coxamente_adverb
renombrar_verb	renomear_verb
céntrico_adjective	central_adjective
campeón_noun	campeão_noun
libertad_noun	liberdade_noun
patrimonio_noun	património_noun
sumario_noun	sumário_noun
anteponer_verb	antepor_verb
adecuación_noun	adequação_noun
antiguo_adjective	antigo_adjective
practicante_noun	praticante_noun
adivinar_verb	adivinhar_verb
notario_noun	notário_noun
constituyente_adjective	constituinte_adjective
consecuencia_noun	consequência_noun
región_noun	região_noun
pertinente_adjective	apropriado_adjective
patrocinio_noun	patrocínio_noun
necesidad_noun	necessidade_noun
venus_propernoun	vénus_propernoun
sujeto_noun	sujeito_noun
designador_noun	designador_noun
restrictivo_adjective	restritivo_adjective
carla_propernoun	carla_propernoun
equivalencia_noun	equivalência_noun
estafar_verb	defraudar_verb
optimización_noun	optimização_noun
con-posterioridad_adverb	posteriormente_adverb
intermedio_adjective	intermediário_adjective
redondear_verb	arrendondar_verb
israelí_adjective	israelita_adjective
razonablemente_adverb	razoavelmente_adverb
adherencia_noun	aderencia_noun
taza_noun	chávena_noun
noción_noun	noção_noun
objetivo_noun	intuito_noun
mesita-de-noche_noun	criado-mudo_noun
idéntico_adjective	idêntico_adjective
g_noun	g_noun
insumo_noun	insumo_noun
potencia_noun	potência_noun
dialécticamente_adverb	dialeticamente_adverb
apercibimiento_noun	previsão_noun
espesar_verb	espessar_verb
cuestionar_verb	qüestionar_verb
cinturón_noun	cinto_noun
improbablemente_adverb	improvavelmente_adverb
